hf_id,hf_name,hf_type,ownership,level,region,zone,woreda,phcu
vC1dM6J6ekj,Mulatu Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Lalibela Town WorHO,
GGn8XJeSb2I,Berihun Amsalu Primary Clinic ,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,
ekDjF73RKzc,Bilbala Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Bilbala PHCU
UkqitUtm3YF,Bilbala Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Bilbala PHCU
H4a6hZrCwRL,Debre loza Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Bilbala PHCU
qejcg7cno9g,Degosach Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Bilbala PHCU
FcKZGoHW7PE,Sarzina Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Bilbala PHCU
eKczFcraCQU,Yimiriha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Bilbala PHCU
ZUHfqzGFecq,Dibiko Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Dibiko PHCU
N1OezjT4TCy,Ayidefer Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Dibiko PHCU
ccC8pU7Ezfs,Dibiko Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Dibiko PHCU
zBGt8oiz7s1,Dogemada  Primary Clinic ,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,
K2iLPjm11X8,Enjafat Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Enjafat PHCU
WE6MR6q4vw6,Abune Yosef Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Enjafat PHCU
NBbiXwMx8gc,Enjafat Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Enjafat PHCU
yxmwlV2Aa6m,Giraraye Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Enjafat PHCU
rAsCL0x1gPY,Gelesot Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Gelesot PHCU
Go5E7ogyakL,Erifa Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Gelesot PHCU
cz5f6Rsm5Mb,Gelesot Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Gelesot PHCU
b18DC1RTgSb,Geter meda Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Geter meda PHCU
snr05CE9Q0r,Geter meda Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Geter meda PHCU
z3Cb7rtclKT,Tadios Amba Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Geter meda PHCU
svUloBn5ckC,Hiwot Primary Clinic ,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,
fqpN3kGwade,Kulmesk Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Kulmesk PHCU
jp4t18DIYKh,Genet mariam Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Kulmesk PHCU
OY5cU0vpehv,Kulmesk Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Kulmesk PHCU
Y0wTExAM3pQ,Mawure Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Kulmesk PHCU
h787UD1OJjF,Tefelmay Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Kulmesk PHCU
XYKTqsC5AYm,Tirazfere Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Kulmesk PHCU
fA8LJL3NsWw,Loza Maryam Primary Clinic ,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,
nZuJQUq0lan,Molla Birhanie Primary Clinic ,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,
TvsfPtnUm3a,Shumsheha Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Shumsheha PHCU
SmqlmwZKaGP,Dorolaba Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Shumsheha PHCU
o4astroOq01,Medagie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Shumsheha PHCU
elMDYI1OPiM,Shalo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Shumsheha PHCU
DBmi5Bahxw8,Shumsheha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Shumsheha PHCU
myBFzkSywCP,Sorba Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Shumsheha PHCU
F0kwSDzAIYv,Telfetit Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Telfetit PHCU
GYAU2DvLAkE,Telfetit Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Telfetit PHCU
uFw0d4kVh3o,Wodebiye Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,Telfetit PHCU
poL3UKt9O7X,Tesfaye Gebeyehu Primary  Clinic ,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Lasta WorHO,
pV2WyNp0g3D,Agrit Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Agrit PHCU
QrUaH0Q2M4l,Agrit Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Agrit PHCU
XlQX1raKiGJ,Ansa Wuha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Agrit PHCU
hO5b6h2U8b3,Tsebelat Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Agrit PHCU
ygYWvbIFu5Q,Anchim Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Anchim PHCU
kp4MbYdZy8x,Anjeb Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Anchim PHCU
lRsS36kCpTZ,Arib gebeya Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Anchim PHCU
KyaR6yd1IYt,Fintirie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Anchim PHCU
qS1fqAR936A,Jirlie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Anchim PHCU
MVNT1e6R28K,Asrebeb Mengistie Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,
Kl5skcWFnLV,Debre Zebit Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Debre Zebit PHCU
BeYW9GUoPID,Ayimat Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Debre Zebit PHCU
PoFkqftSRwa,Berkeza Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Debre Zebit PHCU
kueNx0zjNjZ,Debre Kerbie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Debre Zebit PHCU
cjRKME3S7iQ,Debre Zebit Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Debre Zebit PHCU
Iisar5pr6A2,ZigayDabiza Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Debre Zebit PHCU
UXrZbICGIzV,Derbew Zewudie Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,
GJsNUKHMXXW,Filakit Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Filakit PHCU
FkjyYQ3SyiJ,Geregera Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Filakit PHCU
cgf9DM5p8cQ,Maserut Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Filakit PHCU
Sa6xOs5T6E6,Warkaye Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Filakit PHCU
W28ZkpmVltM,Woketa Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Filakit PHCU
n45kSomr1fx,Gashaw Derbew Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,
mrq7KBcXuT2,Hana mekuat Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Hana mequat PHCU
WAMUralkel1,Amesa Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Hana mequat PHCU
eaqYmpDAq58,Enat guya Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Hana mequat PHCU
O9CgdJpCtu5,hana mekuat Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Hana mequat PHCU
muwvW7bePD3,Kola Asasa Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Hana mequat PHCU
PVj3Oe5vwBx,Taguba Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Hana mequat PHCU
IwsGusne4r9,Zibie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Hana mequat PHCU
OWdsT0Xnbve,Mekel Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Mekel PHCU
ViawWzoXnSm,Kurisa Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Mekel PHCU
u5pCvJElwTX,Mebel Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Mekel PHCU
CTuKl5BrxGc,Mekel Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Mekel PHCU
qexKQokYLAA,Ti wuha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Mekel PHCU
mHRTJtU7bTN,Minda Gemeda Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,
I2X0JWN3tYe,Seifu Abebaw Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,
gts1R1ztkIm,Semaw Fentaye Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,
yPFF3c1jgwH,Seriko Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Seriko PHCU
dNcWW9kgqra,Kila Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Seriko PHCU
LYAmW6PsLFq,Lama Debir Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Seriko PHCU
gVQa0xEA73C,Seriko Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Seriko PHCU
cucigiIUGBk,Woira ber Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Seriko PHCU
BO9jKHoe1jO,Solomon Minale Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,
GJnlnuzHVI9,Taja Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Taja PHCU
J2pTHr2i0Nn,Anferaj Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Taja PHCU
Vma92jY3QlR,Aribal Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Taja PHCU
yaCee6T4qyA,Defergie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Taja PHCU
y5JdmGJkQBa,Mesfina Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Taja PHCU
BXmVXAGkCjp,Taja Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Mekete WorHO,Taja PHCU
iqjKjNro5Xf,Mersa Primary Hospital,Hospitals,Public,4,Amhara Regional Health Bureau,North Wollo ZHD,Mersa Primary Hospital,
XpDLG8TPvL9,Abdulkadir Junior Clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,
Pvun3qosgSS,Afaf Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,
xo0Ja6SLAW1,Awas Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Awas PHCU
c3LZ5C3cnBq,Amizie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Awas PHCU
XJl01lHcACa,Awas Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Awas PHCU
jsdT5MScB1B,Lach Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Awas PHCU
M6MGVNyhnKc,Besbie Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,
CJ0140wmalP,Gobiye Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Gobiye PHCU
W9ImVysYDa5,Afaf Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Gobiye PHCU
MFW2kWSJVaa,Biraylie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Gobiye PHCU
PHTqg6buIl3,Buhoro Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Gobiye PHCU
p7nehGNv2nn,Gendetis Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Gobiye PHCU
LutUG6newZG,Leyima Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Gobiye PHCU
bmZAfPzkUjY,GOBYE JUNIOR CLINIC,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,
O30XPMFvZFb,Golesha Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Golesha PHCU
xjCoJKAmtlD,Adisqegn Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Golesha PHCU
q0HoKicIl1L,Amaya Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Golesha PHCU
SKuA3eNTpzm,Ashem Ager Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Golesha PHCU
Va1XC5N9RcU,Ayub Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Golesha PHCU
CdIP9WJQVZk,Bewa Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Golesha PHCU
Pxnj6T3Ze8b,Golesha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Golesha PHCU
NRozLfK54lr,Jarota Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Golesha PHCU
uN7nZddUqiY,mendefera Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Golesha PHCU
ehvmWuwxrsa,Jemedo Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Jemedo PHCU
kgcf7b6B55M,Jemedo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Jemedo PHCU
tJYaJJpSoRb,Koba Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Jemedo PHCU
RTTvIBE6yCI,Mehago Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Jemedo PHCU
An6XDTeOMcV,kalim Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,kalim PHCU
H1C1uXdqPRB,Asimela Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,kalim PHCU
HOdUJ4DfiER,Ayida Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,kalim PHCU
ZEKjxBkgxOO,Belago Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,kalim PHCU
NueWzhUdJ5o,kalim Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,kalim PHCU
GKXkWZtCRv2,Mito Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,kalim PHCU
ROXJtBAoUtR,Nigsti Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,
ezdulpOsMRd,Robit Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Robit PHCU
lqSNrSaJNxj,Abuarie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Robit PHCU
yap0Bf6m8wj,Addis Alem Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Robit PHCU
XQG3rkqkh2V,Aradom Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Robit PHCU
idLY7OjC6Gp,Aribet Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Robit PHCU
CfzPhab8rEJ,Gedemeyu Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Robit PHCU
y9lm35BEDj5,Menjelo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Robit PHCU
qtBpptlw9cD,Wermigna Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Robit PHCU
QEtrDPQE9kU,Tekulesh Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Tekulesh PHCU
ujyVPEui3TM,Bereha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Tekulesh PHCU
yOOWWU6nj6a,Dino Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Tekulesh PHCU
SVjBeSnc9gP,Ganwuha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Tekulesh PHCU
V4NvHW02Ukb,Gedeba Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Tekulesh PHCU
h15J8S1nmAW,Shihoch Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Tekulesh PHCU
RCZk72pcPXG,Tekulesh Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Tekulesh PHCU
bHxfWVVWmYU,Tesfaye Tadese Junior Clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,
TZImlH9sbSa,Workie Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Workie PHCU
BXFwD8efeMV,Workie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Workie PHCU
V0BxrGMhgnK,Yaya Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Workie PHCU
Z5TkSVjTY0S,Zobel Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Zobel PHCU
FnPKw8QQQk7,Arijo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Zobel PHCU
jxWC3pdZKGe,Dibi Health Post ,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Zobel PHCU
M5epiw8YfYR,Gatira Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Zobel PHCU
j6X8owiMNfg,Meqidela Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Zobel PHCU
yqP70MWDWXa,Rama Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Raya Kobo WorHO,Zobel PHCU
OReiFl4NPlB,Shediho Meket Primary Hospital,Hospitals,Public,4,Amhara Regional Health Bureau,North Wollo ZHD,Shediho Meket Primary Hospital,
FDWqqvJIKSh,Abdiqom Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,Abdiqom PHCU
iYesR6LshXm,Abdi qom Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,Abdiqom PHCU
ITAXORaABtx,Dibko Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,Abdiqom PHCU
iB4m7Ht6LvA,Kurkur Solola Health Post ,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,Abdiqom PHCU
CtlBd1tbcka,Tibebo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,Abdiqom PHCU
UI37B1RuSHJ,Wogedet Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,Abdiqom PHCU
Ex8fXvr1yk6,Addisfana Medium Clinc,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,
PCdZwtENG2E,Amanuel Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,
gaNMgcWRb4p,Beza Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,
LfhnAcB45vM,Biruhtesfa Addis Asaye Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,
TCU5tosJTFL,Checheho Primary clinic,Clinics,Private,5,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,
zDrin494D8h,Chena Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,Chena PHCU
O5wkMSL4mNq,Chena Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,Chena PHCU
k2GT9TuvpAM,Ganchirie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,Chena PHCU
kY8Ht9zZ9ZH,Semerna Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,Chena PHCU
tIgg4iwzgYm,Ydogit Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,Chena PHCU
zCPSkW2rfpn,Yebeles Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,Chena PHCU
XsjFQlRfMPZ,Gashena Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,Gashena PHCU
h5ZanlHr0NB,Gashena Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,Gashena PHCU
eG47gk8hzYY,Meley Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,Gashena PHCU
yEBgEyhr3UM,Hamusit Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,North Wollo ZHD,Wadila WorHO,Hamusit PHCU
